arrival_s,arrived,clearance_p05_m,collision_events,collision_free_success,collision_samples,command_acc_peak_mps2,command_acc_rms_mps2,command_active_fraction,command_jerk_p95_mps3,command_jerk_rms_mps3,condition,duration_s,experiment,final_error_m,lane_order,map_seed,max_speed_mps,maze_type,mean_speed_mps,min_clearance_m,model,path_efficiency,path_length_m,role,scenario,source,timeout_penalized_s,turn_response_penalized_s,turn_response_s,valid_start
,False,0.4937082886695863,0,False,0,5.734255109480967,3.657235224217744,0.987987987987988,18.961835985915002,10.17832320408675,maze1_seed2_straight.json,19.98997,inner_topk3,2.343889076087971,swapped,2,6.127159186422003,1,3.248160584810677,0.1414213627576828,minco-baseline,0.3080219395663591,64.93044498103998,baseline,straight,maze1_seed2_straight_swapped.json,20.0,0.31806,0.31806,True
,False,0.4937082886695863,0,False,0,5.963001704340937,3.7226492380381164,0.9879759519038076,16.395017511801267,10.021130669757994,maze1_seed2_straight.json,19.990009999999998,inner_topk3,2.42184400071667,swapped,2,6.098067348581979,1,3.496634233323481,0.1414213627576828,inner_topk3,0.2861334507913873,69.89746058928202,variant,straight,maze1_seed2_straight_swapped.json,20.0,0.44142,0.44142,True
8.1156,True,0.7681145668029785,0,True,0,5.636541961226343,3.7602968826895866,1.0,14.561838919579397,8.62881838498643,maze1_seed3_dynamic.json,8.10002,inner_topk3,1.0044356923396789,normal,3,6.0071192472300465,1,4.371912572227833,0.6633249521255493,minco-baseline,0.45051881625239787,35.41235313322028,baseline,dynamic,maze1_seed3_dynamic.json,8.1156,7.048684518000828,7.048684518000828,True
,False,0.6934699416160583,0,False,0,5.567039284567376,3.4754885425580695,1.0,16.285561429864902,9.429299969017633,maze1_seed3_dynamic.json,17.48998,inner_topk3,4.565681237247519,normal,3,5.969646223238591,1,3.7901164813152683,0.5830951929092407,inner_topk3,0.2417873765725713,66.28890538248804,variant,dynamic,maze1_seed3_dynamic.json,17.499844518000828,17.499844518000828,,True
8.1627,True,0.7681145668029785,0,True,0,5.749982586916363,3.763212120670294,1.0,14.575716680486698,8.73031631127617,maze1_seed3_dynamic.json,8.150030000000001,inner_topk3,1.0039943255529935,swapped,3,6.014904493223239,1,4.37231893554492,0.6782330274581909,minco-baseline,0.4475632094682957,35.63428662905764,baseline,dynamic,maze1_seed3_dynamic_swapped.json,8.1627,7.064947183000131,7.064947183000131,True
,False,0.7147772133350373,0,False,0,5.796849010244424,3.5333134152165036,1.0,19.12961751055422,10.153704005288528,maze1_seed3_dynamic.json,17.490009999999998,inner_topk3,3.2516775238610927,swapped,3,5.957909621482051,1,3.7352329542021323,0.5744562745094299,inner_topk3,0.24533640301607598,65.32893352756241,variant,dynamic,maze1_seed3_dynamic_swapped.json,17.49985718300013,17.49985718300013,,True
4.3037,True,0.783545070886612,0,True,0,5.488668158964413,3.1547000559567198,1.0,16.792276191367055,8.947447880505148,maze1_seed3_straight.json,4.28999,inner_topk3,1.0151642770237577,normal,3,5.993023569789403,1,4.5332808568303795,0.7483315467834473,minco-baseline,1.0,19.44774731373886,baseline,straight,maze1_seed3_straight.json,4.3037,0.35326,0.35326,True
4.309,True,0.7810249924659729,0,True,0,5.195542515227619,3.1819518636773187,1.0,17.05545436300626,9.283473429630412,maze1_seed3_straight.json,4.28999,inner_topk3,1.0049744432298993,normal,3,6.087911280871275,1,4.546753962059426,0.7483315467834473,inner_topk3,1.0,19.505624293674078,variant,straight,maze1_seed3_straight.json,4.309,0.69326,0.69326,True
4.2999,True,0.785988736152649,0,True,0,5.465629195224824,3.167517738468326,1.0,18.007494829291083,9.281286087590404,maze1_seed3_straight.json,4.29976,inner_topk3,0.9751992194025465,swapped,3,5.991751245618774,1,4.530698344633145,0.7483315467834473,minco-baseline,1.0,19.48092194522193,baseline,straight,maze1_seed3_straight_swapped.json,4.2999,0.3378,0.3378,True
4.2842,True,0.785988736152649,0,True,0,5.17942541705715,3.148910585830537,1.0,16.429627925274467,8.99884938102469,maze1_seed3_straight.json,4.26999,inner_topk3,1.020106101299421,swapped,3,6.090237953345302,1,4.561380119884936,0.7483315467834473,inner_topk3,1.0,19.47709737230356,variant,straight,maze1_seed3_straight_swapped.json,4.2842,0.71818,0.71818,True
9.014,True,0.7000000476837158,0,True,0,5.721892599617182,3.5225583446526776,1.0,17.0397720356402,9.350265341036527,maze1_seed4_dynamic.json,9.00996,inner_topk3,0.9923258889285307,normal,4,5.976812749131075,1,3.833012693306708,0.6000000238418579,minco-baseline,0.4114713257481133,34.535381799691535,baseline,dynamic,maze1_seed4_dynamic.json,9.014,8.20635872000045,8.20635872000045,True
,False,0.5744562745094299,0,False,0,5.937564321077985,3.1800634913721417,0.9931428571428571,16.191877452975387,9.09531483125279,maze1_seed4_dynamic.json,17.49025,inner_topk3,2.3820859008432707,normal,4,5.821418236773312,1,3.1391916023829345,0.5099020004272461,inner_topk3,0.260808022712948,54.90422178090736,variant,dynamic,maze1_seed4_dynamic.json,17.49986872000045,2.10669872000045,2.10669872000045,True
,False,0.5518643856048584,0,False,0,5.200303882452922,3.045466839888476,0.8982857142857142,16.696759039217756,9.455199474616819,maze1_seed4_dynamic.json,17.48991,inner_topk3,2.709268455599253,swapped,4,5.742815375770923,1,3.0500238041978127,0.36055514216423035,minco-baseline,0.26635735520288,53.34488947628938,baseline,dynamic,maze1_seed4_dynamic_swapped.json,17.49983321700165,2.384943217001651,2.384943217001651,True
,False,0.5269615650177002,0,False,0,5.778575556845646,3.04842620809319,0.968,16.740494322224727,8.926379891621664,maze1_seed4_dynamic.json,17.48999,inner_topk3,2.8218815520064746,swapped,4,5.893083797369138,1,3.1928123310541054,0.30000001192092896,inner_topk3,0.2538594403068258,55.842214004252384,variant,dynamic,maze1_seed4_dynamic_swapped.json,17.49983321700165,2.662323217001651,2.662323217001651,True
